air_date,category,round,x_pos,y_pos,value,weight,daily_double
2017-09-13,"ARMY, NAVY, AIR FORCE OR MARINES",1,2,3,600,0.3333333333333333,1
2017-09-13,"ARMY, NAVY, AIR FORCE OR MARINES",1,2,4,800,0.3333333333333333,1
2017-09-13,"ARMY, NAVY, AIR FORCE OR MARINES",1,2,5,1000,0.3333333333333333,1
2017-09-13,PEOPLE IN POETRY,2,1,3,1200,1,1
2017-09-13,BROADWAY COMPOSERS,2,3,2,800,0.5,1
2017-09-13,BROADWAY COMPOSERS,2,3,4,1600,0.5,1
2017-09-14,SYMBOLS,1,5,2,400,0.5,1
2017-09-14,SYMBOLS,1,5,5,1000,0.5,1
2017-09-14,LANGUAGES OF AFRICA,2,3,4,1600,1,1
2017-09-14,THE ORIENT EXPRESS,2,5,4,1600,1,1
2017-09-15,GOVERNMENT FOLKS WITH 2 FIRST NAMES?,1,3,2,400,1,1
2017-09-15,THE 14th CENTURY,2,1,3,1200,1,1
2017-09-15,THE STATE OF LITERATURE,2,6,2,800,1,1
2017-09-20,BUSH I & II CABINET MEMBERS,1,2,3,600,0.5,1
2017-09-20,BUSH I & II CABINET MEMBERS,1,2,5,1000,0.5,1
2017-09-20,LET'S HEAR IT FOR WEDNESDAY,2,1,4,1600,1,1
2017-09-20,MARINE BIOLOGY,2,2,4,1600,1,1
2017-09-22,KIDDY LIT,1,3,3,600,0.5,1
2017-09-22,KIDDY LIT,1,3,4,800,0.5,1
2017-09-22,BELLY UP TO THE ZANZIBAR,2,1,1,400,0.5,1
2017-09-22,BELLY UP TO THE ZANZIBAR,2,1,4,1600,0.5,1
2017-09-22,A JOINT EFFORT,2,3,3,1200,0.5,1
2017-09-22,A JOINT EFFORT,2,3,5,2000,0.5,1
2017-09-25,LIBRARIANS,1,6,5,1000,1,1
2017-09-25,MYTHOLOGY,2,1,2,800,0.5,1
2017-09-25,MYTHOLOGY,2,1,4,1600,0.5,1
2017-09-26,DOUBLE DOUBLE LETTERS,1,4,2,400,0.5,1
2017-09-26,DOUBLE DOUBLE LETTERS,1,4,5,1000,0.5,1
2017-09-26,EPONYMS,2,4,2,800,1,1
2017-09-26,LET'S SET SOME BOUNDARIES,2,6,4,1600,1,1
2017-09-28,HIGH ABOVE THE EARTH,1,6,3,600,0.5,1
2017-09-28,HIGH ABOVE THE EARTH,1,6,5,1000,0.5,1
2017-09-28,COUNTY SEATS,2,1,4,1600,1,1
2017-09-28,CIVIL WAR PEOPLE,2,2,5,2000,1,1
2017-09-29,WORLD LEADERS,1,2,4,800,1,1
2017-09-29,THE RENAISSANCE,2,2,2,800,0.5,1
2017-09-29,THE RENAISSANCE,2,2,3,1200,0.5,1
2017-09-29,THAT'S MY JOB!,2,3,5,2000,1,1
2017-10-03,SILENT-LETTER VOCABULARY,1,2,4,800,1,1
2017-10-03,VENUS,2,6,3,1200,0.5,1
2017-10-03,VENUS,2,6,4,1600,0.5,1
2017-10-04,AUTHORS: BORN & DIED,1,2,3,600,1,1
2017-10-04,3 STRAIGHT VOWELS,2,3,1,400,0.5,1
2017-10-04,3 STRAIGHT VOWELS,2,3,2,800,0.5,1
2017-10-04,DENTAL PROBLEMS,2,6,4,1600,1,1
2017-10-05,SPORTS STUFF,1,2,2,400,0.5,1
2017-10-05,SPORTS STUFF,1,2,4,800,0.5,1
2017-10-05,BOOKS' FIRST LINES,2,1,3,1200,1,1
2017-10-05,THE AMERICAN REVOLUTION,2,3,3,1200,1,1
2017-10-06,AUSSIE SLANG,1,4,4,800,1,1
2017-10-06,19th CENTURY WOMEN AUTHORS,2,1,2,800,0.5,1
2017-10-06,19th CENTURY WOMEN AUTHORS,2,1,5,2000,0.5,1
2017-10-06,PRESIDENTS BORN WEST OF THE MISSISSIPPI,2,5,4,1600,1,1
2017-10-11,A PLACE FOR YOURSELF,1,6,4,800,1,1
2017-10-11,THERE'LL ALWAYS BE AN ENGLAND,2,3,2,800,0.5,1
2017-10-11,THERE'LL ALWAYS BE AN ENGLAND,2,3,4,1600,0.5,1
2017-10-11,"\""AU""THORS",2,6,3,1200,1,1
2017-10-13,STOCKING THE CABINET DEPARTMENT,1,5,5,1000,1,1
2017-10-13,BOTANY,2,3,3,1200,0.5,1
2017-10-13,BOTANY,2,3,5,2000,0.5,1
2017-10-13,"\""THE"" MOVIE",2,6,3,1200,1,1
2017-10-17,A NOVEL IDEA,1,4,1,200,0.5,1
2017-10-17,A NOVEL IDEA,1,4,3,600,0.5,1
2017-10-17,IT'S A BATTLE,2,3,2,800,0.5,1
2017-10-17,IT'S A BATTLE,2,3,3,1200,0.5,1
2017-10-17,INVENTION & DISCOVERY,2,4,5,2000,1,1
2017-10-18,BOOK-POURRI,1,5,2,400,0.5,1
2017-10-18,BOOK-POURRI,1,5,3,600,0.5,1
2017-10-18,X ABBREVIATIONS,2,2,4,1600,1,1
2017-10-18,STATUES,2,4,3,1200,0.3333333333333333,1
2017-10-18,STATUES,2,4,4,1600,0.3333333333333333,1
2017-10-18,STATUES,2,4,5,2000,0.3333333333333333,1
2017-10-19,"WASHINGTON, D.C.",1,4,1,200,0.3333333333333333,1
2017-10-19,"WASHINGTON, D.C.",1,4,3,600,0.3333333333333333,1
2017-10-19,"WASHINGTON, D.C.",1,4,5,1000,0.3333333333333333,1
2017-10-19,EUROPEAN MOUNTAINS,2,2,3,1200,1,1
2017-10-19,THE CHANDLER,2,6,1,400,0.5,1
2017-10-19,THE CHANDLER,2,6,3,1200,0.5,1
2017-10-24,ROBOTS,1,5,4,800,0.5,1
2017-10-24,ROBOTS,1,5,5,1000,0.5,1
2017-10-24,ORGANIZATIONS,2,1,3,1200,1,1
2017-10-24,PROFESSORS,2,3,2,800,0.5,1
2017-10-24,PROFESSORS,2,3,4,1600,0.5,1
2017-10-26,WEIGHTS & MEASURES,1,3,2,400,1,1
2017-10-26,WORLD OF TELESCOPES,2,2,3,1200,0.5,1
2017-10-26,WORLD OF TELESCOPES,2,2,5,2000,0.5,1
2017-10-26,THE GIRL WITH THE DRAGON,2,5,3,1200,1,1
2017-10-27,MODERN LINGO,1,4,4,800,1,1
2017-10-27,COLLEGES & UNIVERSITIES,2,3,5,2000,1,1
2017-10-30,AVENGERS,1,3,4,800,1,1
2017-10-30,"\""Z"" GRADE ENTERTAINMENT",2,3,4,1600,0.5,1
2017-10-30,"\""Z"" GRADE ENTERTAINMENT",2,3,5,2000,0.5,1
2017-10-30,YOU HAVE ME AT A LOSS,2,6,4,1600,1,1
2017-10-31,WHAT HAPPENED WHEN?,1,1,1,200,0.5,1
2017-10-31,WHAT HAPPENED WHEN?,1,1,3,600,0.5,1
2017-10-31,ART,2,3,2,800,0.3333333333333333,1
2017-10-31,ART,2,3,3,1200,0.3333333333333333,1
2017-10-31,ART,2,3,4,1600,0.3333333333333333,1
2017-10-31,NOBEL PEACE PRIZE NOMINEES,2,6,4,1600,1,1
2017-11-01,19th CENTURY AMERICA,1,4,4,800,1,1
2017-11-01,OLD NATIONAL ANTHEMS,2,3,2,800,0.5,1
2017-11-01,OLD NATIONAL ANTHEMS,2,3,3,1200,0.5,1
2017-11-01,AUTHORS' NEW DIRECTIONS,2,4,3,1200,1,1
2017-11-03,MISSISSIPPI,1,5,1,200,0.3333333333333333,1
2017-11-03,MISSISSIPPI,1,5,3,600,0.3333333333333333,1
2017-11-03,MISSISSIPPI,1,5,5,1000,0.3333333333333333,1
2017-11-03,OUT ON THE TOWN IN THE 1600s,2,1,2,800,0.5,1
2017-11-03,OUT ON THE TOWN IN THE 1600s,2,1,3,1200,0.5,1
2017-11-03,"IDIOMS, ANNOTATED",2,2,5,2000,1,1
2017-11-07,"\""B"" A SPORT",1,2,5,1000,1,1
2017-11-07,THE DREADED OPERA CATEGORY,2,1,1,400,0.3333333333333333,1
2017-11-07,THE DREADED OPERA CATEGORY,2,1,2,800,0.3333333333333333,1
2017-11-07,THE DREADED OPERA CATEGORY,2,1,3,1200,0.3333333333333333,1
2017-11-07,KICKING AXIS,2,4,4,1600,1,1
2017-11-09,"\""N"" TITLED TO LITERATURE",1,4,4,800,1,1
2017-11-09,WHERE & WHEN?,2,3,4,1600,1,1
2017-11-09,MECHANICS,2,4,2,800,1,1
2017-11-10,FRENCH DIP,1,4,4,800,1,1
2017-11-10,CLASSICAL MUSIC,2,2,3,1200,0.3333333333333333,1
2017-11-10,CLASSICAL MUSIC,2,2,4,1600,0.3333333333333333,1
2017-11-10,CLASSICAL MUSIC,2,2,5,2000,0.3333333333333333,1
2017-11-10,INDIAN AMERICANS,2,5,3,1200,0.5,1
2017-11-10,INDIAN AMERICANS,2,5,5,2000,0.5,1
2017-11-13,QUEEN-SIZED,1,4,2,400,0.5,1
2017-11-13,QUEEN-SIZED,1,4,4,800,0.5,1
2017-11-13,EARTH SCIENCE,2,3,3,1200,1,1
2017-11-14,SENATOR JOHN,1,4,2,400,0.5,1
2017-11-14,SENATOR JOHN,1,4,3,600,0.5,1
2017-11-14,WIDOWS IN THE BIBLE,2,4,2,800,1,1
2017-11-14,ART,2,5,3,1200,0.5,1
2017-11-14,ART,2,5,5,2000,0.5,1
2017-11-16,CARD GAMES,1,5,4,800,1,1
2017-11-16,TRIPLE RHYME TIME,2,2,2,800,0.5,1
2017-11-16,TRIPLE RHYME TIME,2,2,3,1200,0.5,1
2017-11-16,"PLACE ""MAT""S",2,4,4,1600,1,1
2017-11-17,MUSICAL GROUP NAMES DEFINED,1,6,5,1000,1,1
2017-11-17,EPONYMS,2,1,5,2000,1,1
2017-11-23,LEFTIST PROPAGANDA,1,2,4,800,1,1
2017-11-23,LINE CRAFT,2,1,1,400,0.25,1
2017-11-23,LINE CRAFT,2,1,3,1200,0.25,1
2017-11-23,LINE CRAFT,2,1,4,1600,0.25,1
2017-11-23,LINE CRAFT,2,1,5,2000,0.25,1
2017-11-24,TEAM MASCOTS,1,4,3,600,1,1
2017-11-24,"\""P"" IN PHYSICS",2,4,2,800,1,1
2017-11-24,THIS...WAS...SPARTA!,2,6,3,1200,1,1
2017-11-27,NOTABLE NAMES,1,4,2,400,0.5,1
2017-11-27,NOTABLE NAMES,1,4,4,800,0.5,1
2017-11-27,A MANIA FOR MANIAS,2,2,5,2000,1,1
2017-11-27,CRIME TIME,2,6,5,2000,1,1
2017-11-28,TRANSPORTATION,1,5,2,400,0.5,1
2017-11-28,TRANSPORTATION,1,5,4,800,0.5,1
2017-11-28,LITERATURE,2,2,3,1200,1,1
2017-11-28,FRENCH HISTORY,2,4,4,1600,1,1
2017-11-29,I GET A KICK OUT OF HISTORY,1,1,2,400,0.5,1
2017-11-29,I GET A KICK OUT OF HISTORY,1,1,5,1000,0.5,1
2017-11-29,CAPITALS IN OCEANIA,2,2,2,800,1,1
2017-11-29,"BUILDING, ROMAN",2,6,2,800,0.5,1
2017-11-29,"BUILDING, ROMAN",2,6,5,2000,0.5,1
2017-12-01,FITNESS,1,5,1,200,0.5,1
2017-12-01,FITNESS,1,5,4,800,0.5,1
2017-12-01,PAINTERS ON FILM,2,2,3,1200,1,1
2017-12-01,THAT ISLAND IS OURS!,2,4,4,1600,0.5,1
2017-12-01,THAT ISLAND IS OURS!,2,4,5,2000,0.5,1
2017-12-06,THE EYE,1,4,4,800,0.5,1
2017-12-06,THE EYE,1,4,5,1000,0.5,1
2017-12-06,IT'S HYPHENATED,2,2,2,800,0.3333333333333333,1
2017-12-06,IT'S HYPHENATED,2,2,3,1200,0.3333333333333333,1
2017-12-06,IT'S HYPHENATED,2,2,5,2000,0.3333333333333333,1
2017-12-06,VICTIM OF GRAVITY,2,6,4,1600,1,1
2017-12-07,DESERTS,2,1,2,800,0.3333333333333333,1
2017-12-07,DESERTS,2,1,3,1200,0.3333333333333333,1
2017-12-07,DESERTS,2,1,4,1600,0.3333333333333333,1
2017-12-07,THE PULITZER PRIZE FOR BIOGRAPHY,2,2,3,1200,1,1
2017-12-08,STATELY BODIES OF WATER,1,2,2,400,1,1
2017-12-08,14-LETTER WORDS,2,2,5,2000,1,1
2017-12-13,"OF ""ORDER\""",1,6,4,800,1,1
2017-12-13,ASIAN RIVERS,2,2,2,800,0.5,1
2017-12-13,ASIAN RIVERS,2,2,3,1200,0.5,1
2017-12-13,RELIGION,2,4,4,1600,1,1
2017-12-15,BEFORE THE EURO,1,5,3,600,0.5,1
2017-12-15,BEFORE THE EURO,1,5,4,800,0.5,1
2017-12-15,ALL MY...,2,4,5,2000,1,1
2017-12-15,LIVE IN TEXAS,2,6,4,1600,1,1
2017-12-20,SILVER & GOLD,1,4,4,800,1,1
2017-12-20,AUTHORS' BIOGRAPHIES,2,2,3,1200,0.5,1
2017-12-20,AUTHORS' BIOGRAPHIES,2,2,4,1600,0.5,1
2017-12-20,MIND YOUR GRAMMAR,2,3,4,1600,1,1
2017-12-21,LITERARY TITLE BEFORE & AFTER,2,1,2,800,0.3333333333333333,1
2017-12-21,LITERARY TITLE BEFORE & AFTER,2,1,3,1200,0.3333333333333333,1
2017-12-21,LITERARY TITLE BEFORE & AFTER,2,1,5,2000,0.3333333333333333,1
2017-12-21,MEDICAL HISTORY,2,5,3,1200,0.5,1
2017-12-21,MEDICAL HISTORY,2,5,5,2000,0.5,1
2017-12-27,HISTORIC DATES,1,3,3,600,1,1
2017-12-27,SHAKESPEARE IN THE PARK,2,2,3,1200,1,1
2017-12-27,TRANSLATE THE LANGUAGE,2,4,4,1600,1,1
2017-12-28,EUROPEAN HISTORY,2,1,3,1200,1,1
2017-12-28,A DEDICATED COMPOSER,2,4,3,1200,0.5,1
2017-12-28,A DEDICATED COMPOSER,2,4,5,2000,0.5,1
2018-01-01,BEASTLY POETRY FILL-IN,1,1,3,600,0.3333333333333333,1
2018-01-01,BEASTLY POETRY FILL-IN,1,1,4,800,0.3333333333333333,1
2018-01-01,BEASTLY POETRY FILL-IN,1,1,5,1000,0.3333333333333333,1
2018-01-01,3-LETTER RESPONSES,2,4,4,1600,1,1
2018-01-01,SIKH,2,5,4,1600,1,1
2018-01-02,SYMPTOMS,1,2,4,800,1,1
2018-01-02,IT'S HISTORICAL ARRESTED DEVELOPMENT,2,1,4,1600,1,1
2018-01-02,OLD TESTAMENT TRANSPORTATION,2,3,4,1600,1,1
2018-01-03,NOVELS WITHIN NOVELS,2,1,2,800,1,1
2018-01-03,CHIEF JUSTICES,2,4,2,800,0.3333333333333333,1
2018-01-03,CHIEF JUSTICES,2,4,4,1600,0.3333333333333333,1
2018-01-03,CHIEF JUSTICES,2,4,5,2000,0.3333333333333333,1
2018-01-04,"PAINT MISS, BEHAVING",1,3,3,600,0.3333333333333333,1
2018-01-04,"PAINT MISS, BEHAVING",1,3,4,800,0.3333333333333333,1
2018-01-04,"PAINT MISS, BEHAVING",1,3,5,1000,0.3333333333333333,1
2018-01-04,THE MEH DECADE,2,1,4,1600,0.5,1
2018-01-04,THE MEH DECADE,2,1,5,2000,0.5,1
2018-01-04,FOE PA,2,6,4,1600,1,1
2018-01-05,TO THE SALT LAKE CITY,1,4,4,800,0.5,1
2018-01-05,TO THE SALT LAKE CITY,1,4,5,1000,0.5,1
2018-01-05,BOOKS & AUTHORITIES,2,1,4,1600,0.5,1
2018-01-05,BOOKS & AUTHORITIES,2,1,5,2000,0.5,1
2018-01-05,-ISMS & -OLOGIES,2,6,4,1600,1,1
2018-01-08,THE SPANISH INQUISITION,1,5,3,600,0.3333333333333333,1
2018-01-08,THE SPANISH INQUISITION,1,5,4,800,0.3333333333333333,1
2018-01-08,THE SPANISH INQUISITION,1,5,5,1000,0.3333333333333333,1
2018-01-08,NATIONAL COATS OF ARMS,2,1,2,800,0.5,1
2018-01-08,NATIONAL COATS OF ARMS,2,1,3,1200,0.5,1
2018-01-08,BRITISH AUTHORS,2,5,2,800,1,1
2018-01-09,BUGS MEANIE,1,5,2,400,1,1
2018-01-09,WHAT IN TARNATION?,2,6,5,2000,1,1
2018-01-10,HIS WIDOW LIVED ON,1,4,4,800,1,1
2018-01-10,HISTORY TIME,2,1,2,800,0.5,1
2018-01-10,HISTORY TIME,2,1,4,1600,0.5,1
2018-01-11,STATE SEALS,1,3,5,1000,1,1
2018-01-11,"EUROPEA""N"" GEOGRAPHY",2,3,3,1200,0.5,1
2018-01-11,"EUROPEA""N"" GEOGRAPHY",2,3,5,2000,0.5,1
2018-01-11,BARTLETT'S FAMILIAR QUOTATIONS,2,4,3,1200,1,1
2018-01-12,MUMMY DEAREST,1,4,5,1000,1,1
2018-01-12,TITLES FROM POETRY,2,1,3,1200,1,1
2018-01-12,GET WITH THE PROGRAM!,2,4,4,1600,0.5,1
2018-01-12,GET WITH THE PROGRAM!,2,4,5,2000,0.5,1
2018-01-16,GETTING POSSESSIVE,1,3,4,800,1,1
2018-01-16,DOC TALK,2,2,5,2000,1,1
2018-01-16,ETYMOLOGY,2,5,5,2000,1,1
2018-01-19,STATES BY LAKES,1,4,3,600,1,1
2018-01-19,SERIAL KILLERS,2,1,4,1600,1,1
2018-01-19,19th CENTURY OCCUPATIONS,2,4,4,1600,1,1
2018-01-22,MYOPIC BIOPICS,1,1,5,1000,1,1
2018-01-22,ANOTHER FINE MEZZO,2,1,2,800,0.5,1
2018-01-22,ANOTHER FINE MEZZO,2,1,5,2000,0.5,1
2018-01-22,LIGHT HEADED,2,6,2,800,1,1
2018-01-30,AIR FORCE BASE,1,6,3,600,0.5,1
2018-01-30,AIR FORCE BASE,1,6,5,1000,0.5,1
2018-01-30,HISTORY,2,3,3,1200,1,1
2018-01-30,EVERY YEAR,2,5,2,800,0.5,1
2018-01-30,EVERY YEAR,2,5,5,2000,0.5,1
2018-02-02,WORLD CAPITALS ALPHABETICALLY,1,1,3,600,1,1
2018-02-02,BUD,2,5,4,1600,0.5,1
2018-02-02,BUD,2,5,5,2000,0.5,1
2018-02-09,"SHAKESPEARE, & I QUOTE",1,4,4,800,1,1
2018-02-09,ISLAND NATIONS,2,2,4,1600,1,1
2018-02-09,THE NATIONAL INVENTORS HALL OF FAMER,2,5,3,1200,1,1
2018-02-14,THINK FAST,1,4,4,800,0.5,1
2018-02-14,THINK FAST,1,4,5,1000,0.5,1
2018-02-14,MEXICAN HISTORY,2,1,2,800,1,1
2018-02-14,"U.S. GEOGRAPH""EE\""",2,6,3,1200,1,1
2018-02-19,STICKY STUFF,1,5,5,1000,1,1
2018-02-19,TAYLOR MADE,2,2,4,1600,1,1
2018-02-19,REGION NAME'S THE SAME,2,5,2,800,0.5,1
2018-02-19,REGION NAME'S THE SAME,2,5,3,1200,0.5,1
2018-02-21,YOU KNOW MY NAME,1,5,2,400,0.5,1
2018-02-21,YOU KNOW MY NAME,1,5,5,1000,0.5,1
2018-02-21,5-LETTER PALINDROMES,2,3,3,1200,1,1
2018-02-21,CLASSICAL ARCHITECTURE,2,4,2,800,0.25,1
2018-02-21,CLASSICAL ARCHITECTURE,2,4,3,1200,0.25,1
2018-02-21,CLASSICAL ARCHITECTURE,2,4,4,1600,0.25,1
2018-02-21,CLASSICAL ARCHITECTURE,2,4,5,2000,0.25,1
2018-02-26,THE BOOK'S ORIGINAL LANGUAGE,1,3,1,200,0.3333333333333333,1
2018-02-26,THE BOOK'S ORIGINAL LANGUAGE,1,3,2,400,0.3333333333333333,1
2018-02-26,THE BOOK'S ORIGINAL LANGUAGE,1,3,3,600,0.3333333333333333,1
2018-02-26,HAVE A GREAT ONE!,2,5,4,1600,1,1
2018-02-27,"\""X"" IN THE CITY",1,4,3,600,0.5,1
2018-02-27,"\""X"" IN THE CITY",1,4,4,800,0.5,1
2018-02-27,GIVING YOU THE EARTH & THE MOON,2,1,1,400,0.3333333333333333,1
2018-02-27,GIVING YOU THE EARTH & THE MOON,2,1,2,800,0.3333333333333333,1
2018-02-27,GIVING YOU THE EARTH & THE MOON,2,1,3,1200,0.3333333333333333,1
2018-02-27,THE FEDERALIST PAPERS,2,3,4,1600,1,1
2018-03-02,CHARITABLE FOLKS,1,2,1,200,0.3333333333333333,1
2018-03-02,CHARITABLE FOLKS,1,2,4,800,0.3333333333333333,1
2018-03-02,CHARITABLE FOLKS,1,2,5,1000,0.3333333333333333,1
2018-03-02,BIBLICAL PEOPLE & PLACES,2,3,2,800,1,1
2018-03-02,SAME FIRST & LAST LETTER,2,6,2,800,1,1
2018-03-05,SCIENCE,1,1,2,400,0.5,1
2018-03-05,SCIENCE,1,1,5,1000,0.5,1
2018-03-05,TRANSPORTATION,2,4,4,1600,0.5,1
2018-03-05,TRANSPORTATION,2,4,5,2000,0.5,1
2018-03-06,SLOVENIA & SLOVAKIA,1,6,4,800,0.5,1
2018-03-06,SLOVENIA & SLOVAKIA,1,6,5,1000,0.5,1
2018-03-06,A YEAR ENDING IN 8,2,2,5,2000,1,1
2018-03-06,INTERNATIONAL HOLIDAYS & OBSERVANCES,2,4,3,1200,1,1
2018-03-08,"WHERE YA FROM, OLYMPIC GOLD MEDALIST?",1,5,4,800,1,1
2018-03-08,MUSIC TERMS,2,2,3,1200,1,1
2018-03-08,WEIRD WORDS,2,4,5,2000,1,1
2018-03-09,AROUND THE CATHEDRAL,1,1,3,600,1,1
2018-03-09,FOREIGN PHRASES,2,4,2,800,0.5,1
2018-03-09,FOREIGN PHRASES,2,4,5,2000,0.5,1
2018-03-09,TAKE ME TO YOUR LEADER,2,5,2,800,1,1
2018-03-12,QUOTH THE AMENDMENT,1,6,3,600,1,1
2018-03-12,EDUCATION,2,5,3,1200,1,1
2018-03-14,HISTORICAL NICKNAMES,1,1,4,800,1,1
2018-03-14,20th CENTURY REFERENCES,2,3,3,1200,1,1
2018-03-14,SOUTH AMERICAN CAPITALS,2,5,2,800,1,1
2018-03-15,WEBSITES,1,3,5,1000,1,1
2018-03-15,I AM HUSSEIN,2,1,4,1600,0.5,1
2018-03-15,I AM HUSSEIN,2,1,5,2000,0.5,1
2018-03-15,\'80s MUSIC,2,2,2,800,0.5,1
2018-03-15,\'80s MUSIC,2,2,5,2000,0.5,1
2018-03-19,CALENDARS,1,4,4,800,1,1
2018-03-19,SUNNY QUOTES,2,2,3,1200,1,1
2018-03-19,MUST SEA TV,2,6,3,1200,0.5,1
2018-03-19,MUST SEA TV,2,6,4,1600,0.5,1
2018-03-20,INSIDE THE PARK,1,5,3,600,1,1
2018-03-20,ELECTORAL COLLEGE SILVER MEDALISTS,2,2,3,1200,0.5,1
2018-03-20,ELECTORAL COLLEGE SILVER MEDALISTS,2,2,4,1600,0.5,1
2018-03-20,BOOKS ABOUT ASIA,2,4,2,800,1,1
2018-03-21,SENIOR MOMENTS,1,1,1,200,0.3333333333333333,1
2018-03-21,SENIOR MOMENTS,1,1,3,600,0.3333333333333333,1
2018-03-21,SENIOR MOMENTS,1,1,4,800,0.3333333333333333,1
2018-03-21,ETHNI-CITIES,2,4,1,400,0.5,1
2018-03-21,ETHNI-CITIES,2,4,5,2000,0.5,1
2018-03-21,DEUS EX MACHINA,2,6,1,400,0.5,1
2018-03-21,DEUS EX MACHINA,2,6,5,2000,0.5,1
2018-03-22,ON THE BOARD GAME,1,5,4,800,1,1
2018-03-22,FORESTS,2,1,4,1600,1,1
2018-03-22,VERY POSSESSIVE,2,2,4,1600,1,1
2018-03-23,WHERE'D THAT HAPPEN?,1,5,5,1000,1,1
2018-03-23,DESERT WILDLIFE,2,2,4,1600,0.5,1
2018-03-23,DESERT WILDLIFE,2,2,5,2000,0.5,1
2018-03-23,TIME MAGAZINE'S PERSON OF THE YEAR,2,5,5,2000,1,1
2018-03-26,SOUNDS LIKE MEAT,1,2,5,1000,1,1
2018-03-26,AMERICAN POLITICAL HISTORY,2,5,3,1200,0.5,1
2018-03-26,AMERICAN POLITICAL HISTORY,2,5,4,1600,0.5,1
2018-03-29,WHITE,1,2,4,800,0.5,1
2018-03-29,WHITE,1,2,5,1000,0.5,1
2018-03-29,SONGS FROM BROADWAY MUSICALS,2,2,3,1200,1,1
2018-03-29,BATTLES,2,3,3,1200,1,1
2018-03-30,HISTORIC FILL IN THE QUOTE,1,4,3,600,1,1
2018-03-30,PLAYING THE PALLADIUM,2,1,1,400,0.5,1
2018-03-30,PLAYING THE PALLADIUM,2,1,4,1600,0.5,1
2018-03-30,LITERARY LOVE TRIANGLES,2,5,5,2000,1,1
2018-04-02,ON A NORDIC TRACK,1,1,5,1000,1,1
2018-04-02,OUR HISTORICAL NEWS CORRESPONDENT,2,4,2,800,0.5,1
2018-04-02,OUR HISTORICAL NEWS CORRESPONDENT,2,4,3,1200,0.5,1
2018-04-02,"SO ""SOO"" ME",2,6,4,1600,1,1
2018-04-03,DOLL COLLECTING,1,2,2,400,0.5,1
2018-04-03,DOLL COLLECTING,1,2,4,800,0.5,1
2018-04-03,OPPOSITES,2,4,5,2000,1,1
2018-04-03,"LYDIA, OH LYDIA",2,5,3,1200,1,1
2018-04-09,A STITCH IN TIME,1,4,3,600,0.5,1
2018-04-09,A STITCH IN TIME,1,4,5,1000,0.5,1
2018-04-09,DOWN IN SOUTH AMERICA,2,3,3,1200,1,1
2018-04-09,CORPS CURRICULUM,2,5,3,1200,0.5,1
2018-04-09,CORPS CURRICULUM,2,5,5,2000,0.5,1
2018-04-10,HAMLE,1,6,1,200,0.25,1
2018-04-10,HAMLE,1,6,2,400,0.25,1
2018-04-10,HAMLE,1,6,3,600,0.25,1
2018-04-10,HAMLE,1,6,5,1000,0.25,1
2018-04-10,NOBEL PEACE PRIZE WINNERS,2,3,2,800,1,1
2018-04-10,B.C.-ING YOU,2,4,5,2000,1,1
2018-04-12,I WILL NOT SERVE...,1,3,5,1000,1,1
2018-04-12,TALES FROM THE ARABIAN NIGHTS,2,3,3,1200,1,1
2018-04-12,BROADWAY MUSICALS,2,5,4,1600,0.5,1
2018-04-12,BROADWAY MUSICALS,2,5,5,2000,0.5,1
2018-04-13,THE OCEANS,1,4,2,400,0.5,1
2018-04-13,THE OCEANS,1,4,3,600,0.5,1
2018-04-13,INTERNAL RHYME TIME,2,4,3,1200,1,1
2018-04-13,5 CHARACTERS IN SEARCH OF THEIR AUTHORS,2,5,3,1200,1,1
2018-04-16,"YES, MAMMAL!",1,5,2,400,0.5,1
2018-04-16,"YES, MAMMAL!",1,5,5,1000,0.5,1
2018-04-16,FIRST IN YOUR CLASS,2,2,4,1600,1,1
2018-04-16,THE DEANS LIST,2,3,1,400,0.3333333333333333,1
2018-04-16,THE DEANS LIST,2,3,2,800,0.3333333333333333,1
2018-04-16,THE DEANS LIST,2,3,5,2000,0.3333333333333333,1
2018-04-17,ELEMENTARY,1,3,2,400,1,1
2018-04-17,HISTORIC GEOGRAPHY,2,1,3,1200,1,1
2018-04-18,CLASSIC KIDS' BOOKS,1,3,1,200,0.5,1
2018-04-18,CLASSIC KIDS' BOOKS,1,3,2,400,0.5,1
2018-04-18,BARBARIANS AT THE GATES,2,4,3,1200,1,1
2018-04-18,"\""R"" TOWN",2,5,2,800,1,1
2018-04-19,GETTING HISTORICAL,1,5,5,1000,1,1
2018-04-19,WORLD PLAYS,2,3,4,1600,1,1
2018-04-19,"STRAIGHT ""A""s IN SCIENCE",2,4,4,1600,0.5,1
2018-04-19,"STRAIGHT ""A""s IN SCIENCE",2,4,5,2000,0.5,1
2018-04-20,U.S. FORESTS,1,3,1,200,0.5,1
2018-04-20,U.S. FORESTS,1,3,5,1000,0.5,1
2018-04-20,WORLD GEOGRAPHY,2,1,5,2000,1,1
2018-04-20,EXPLORERS,2,5,2,800,0.5,1
2018-04-20,EXPLORERS,2,5,5,2000,0.5,1
2018-04-25,ON THE BIG MONEY,1,4,4,800,0.5,1
2018-04-25,ON THE BIG MONEY,1,4,5,1000,0.5,1
2018-04-25,BALL,2,5,4,1600,1,1
2018-04-26,POLITICS,1,4,1,200,0.5,1
2018-04-26,POLITICS,1,4,2,400,0.5,1
2018-04-26,ITALIAN LITERATURE,2,2,4,1600,0.5,1
